4095,2141,4095,4.408,-4.743,7.846,0.091,0.192,0.294,TILT_RIGHT
4095,2119,4095,4.374,-4.791,7.865,0.077,0.188,0.45,TILT_RIGHT
4030,2078,4095,4.468,-5.112,7.743,0.064,0.196,0.586,TILT_RIGHT
4095,2073,4095,4.53,-5.444,7.645,0.034,0.229,0.641,TILT_RIGHT
4049,2055,4095,4.561,-5.641,7.659,-0.063,0.284,0.657,TILT_RIGHT
3950,2111,4095,4.695,-5.844,7.937,-0.15,0.273,0.592,TILT_RIGHT
4095,2101,4095,4.525,-5.669,8.09,-0.152,0.182,0.438,TILT_RIGHT
4049,2021,4095,4.307,-5.442,7.855,-0.107,0.083,0.35,TILT_RIGHT
4095,2032,4095,4.247,-5.492,7.439,-0.049,0.017,0.297,TILT_RIGHT
4043,2070,4095,4.216,-5.49,7.003,-0.047,0.003,0.261,TILT_RIGHT
4095,2083,4095,4.264,-5.638,6.905,-0.053,0.007,0.191,TILT_RIGHT
4095,2090,4095,4.286,-5.701,6.883,-0.015,0.021,0.033,TILT_RIGHT
4095,2107,4095,4.192,-5.576,6.744,0.025,0.049,-0.115,TILT_RIGHT
4055,2091,4095,4.211,-5.49,6.768,0.059,0.053,-0.203,TILT_RIGHT
4095,2167,4095,4.221,-5.468,6.776,0.111,0.036,-0.272,TILT_RIGHT
4095,2122,4095,4.195,-5.452,6.711,0.132,0.043,-0.259,TILT_RIGHT
4095,2090,4095,4.252,-5.638,6.742,0.12,0.082,-0.213,TILT_RIGHT
4095,2103,4095,4.446,-5.732,6.931,0.075,0.116,-0.177,TILT_RIGHT
4095,2123,4095,4.513,-5.667,7.302,0.041,0.126,-0.174,TILT_RIGHT
4095,2130,4095,4.575,-5.559,7.683,0.027,0.059,-0.114,TILT_RIGHT
4095,2096,4095,4.697,-5.665,7.822,0.07,-0.046,-0.039,TILT_RIGHT
4095,2123,4095,4.733,-5.933,7.714,0.124,-0.115,-0.059,TILT_RIGHT
4065,2122,4095,4.508,-5.813,7.523,0.146,-0.131,-0.096,TILT_RIGHT
4095,2101,4095,4.319,-5.794,7.331,0.147,-0.115,-0.082,TILT_RIGHT
4095,2091,4095,4.269,-5.82,7.183,0.151,-0.095,-0.063,TILT_RIGHT
4065,2032,4095,4.29,-5.808,7.015,0.171,-0.066,-0.086,TILT_RIGHT
4053,2101,4095,4.302,-5.638,6.943,0.171,-0.03,-0.088,TILT_RIGHT
4065,2078,4095,4.527,-5.586,7.123,0.17,0,-0.068,TILT_RIGHT
4090,2118,4095,4.724,-5.595,7.331,0.184,-0.006,-0.089,TILT_RIGHT
4095,2075,4031,4.831,-5.571,7.511,0.19,-0.046,-0.114,TILT_RIGHT
4095,2073,4095,4.879,-5.437,7.633,0.174,-0.094,-0.118,TILT_RIGHT
4095,2151,4095,4.879,-5.358,7.839,0.16,-0.157,-0.105,TILT_RIGHT
4037,2091,4095,4.788,-5.186,7.819,0.154,-0.211,-0.076,TILT_RIGHT
4095,2098,4095,4.729,-5.155,7.815,0.14,-0.22,-0.029,TILT_RIGHT
4095,2094,4095,4.729,-5.241,7.755,0.134,-0.208,-0.028,TILT_RIGHT
4095,2058,4091,4.745,-5.31,7.733,0.135,-0.195,-0.08,TILT_RIGHT
4016,2092,4095,4.592,-5.145,7.508,0.116,-0.19,-0.122,TILT_RIGHT
4095,1895,4080,4.638,-5.035,7.535,0.059,-0.16,-0.098,TILT_RIGHT
3505,2376,2990,4.609,-5.308,7.647,0.029,-0.132,-0.1,TILT_RIGHT
3408,2075,4095,4.58,-5.301,7.788,0.034,-0.113,-0.163,TILT_RIGHT
3735,2080,4095,4.575,-5.191,7.697,0.027,-0.124,-0.213,TILT_RIGHT
4095,2338,4095,4.539,-4.97,7.762,0.007,-0.145,-0.195,TILT_RIGHT
3824,2045,3694,4.618,-4.867,7.769,-0.017,-0.165,-0.103,TILT_RIGHT
4095,2080,2770,4.846,-4.963,7.709,-0.029,-0.165,-0.052,TILT_RIGHT
4095,2155,4095,4.875,-5.071,7.618,-0.02,-0.141,-0.103,TILT_RIGHT
4095,1608,4095,4.865,-5.148,7.561,-0.027,-0.116,-0.195,TILT_RIGHT
3813,2042,3506,4.791,-5.042,7.597,-0.005,-0.095,-0.268,TILT_RIGHT
2937,2487,3492,4.652,-4.877,7.547,-0.007,-0.046,-0.251,TILT_RIGHT
4095,1820,4002,-4.602,1.226,0,0,0,0,TILT_RIGHT
3763,2004,3942,5.049,-4.899,7.707,-0.042,-0.041,-0.1,TILT_RIGHT
3813,2281,2875,4.951,-4.863,7.721,-0.047,-0.022,-0.119,TILT_RIGHT
3824,2210,4095,4.884,-4.743,7.819,-0.075,-0.017,-0.059,TILT_RIGHT
4095,1535,4095,5.045,-4.781,7.903,-0.095,-0.086,0.014,TILT_RIGHT
4095,2113,3554,5.013,-4.769,7.86,-0.089,-0.151,0.031,TILT_RIGHT
2911,2255,3639,4.956,-4.678,7.755,-0.083,-0.178,0.051,TILT_RIGHT
4095,1946,4095,4.92,-4.796,7.575,-0.055,-0.163,0.028,TILT_RIGHT
4081,2288,2599,4.87,-4.791,7.491,-0.021,-0.132,-0.048,TILT_RIGHT
3467,2158,4095,4.779,-4.604,7.456,0.017,-0.098,-0.1,TILT_RIGHT
4095,1409,4095,4.721,-4.405,7.427,0.055,-0.067,-0.101,TILT_RIGHT
3900,2285,4073,4.542,-4.221,7.379,0.063,-0.031,-0.018,TILT_RIGHT
4095,2150,4095,5.32,-7.415,3.931,-0.043,0.067,-0.133,TILT_RIGHT
3935,1835,3296,5.306,-7.362,3.936,-0.069,0.079,-0.126,TILT_RIGHT
4095,2357,3846,5.344,-7.317,4.032,-0.099,0.072,-0.081,TILT_RIGHT
3199,2064,3664,5.435,-7.381,4.07,-0.102,0.061,-0.051,TILT_RIGHT
4095,2213,4095,5.502,-7.441,4.08,-0.086,0.057,-0.075,TILT_RIGHT
3760,1863,3511,5.511,-7.377,4.02,-0.099,0.033,-0.088,TILT_RIGHT
4095,2211,4095,5.476,-7.288,4.049,-0.14,0.003,-0.024,TILT_RIGHT
3603,1840,3341,5.576,-7.408,4.149,-0.124,-0.015,0.051,TILT_RIGHT
4095,2291,4095,5.672,-7.681,4.094,-0.07,0.011,0.051,TILT_RIGHT
3967,1936,4095,5.691,-7.824,4.147,-0.024,0.046,-0.019,TILT_RIGHT
4095,2270,4095,5.619,-7.796,4.207,-0.016,0.043,-0.077,TILT_RIGHT
3564,2016,3842,5.538,-7.683,4.195,-0.016,0.014,-0.083,TILT_RIGHT
4095,2245,3811,5.514,-7.63,4.161,-0.02,-0.011,-0.065,TILT_RIGHT
3885,1968,3958,5.514,-7.582,4.209,-0.038,-0.021,-0.036,TILT_RIGHT
3408,2085,3991,5.499,-7.52,4.247,-0.069,-0.045,0.003,TILT_RIGHT
4095,2161,3938,5.452,-7.475,4.326,-0.089,-0.076,0.025,TILT_RIGHT
4095,2270,3986,5.447,-7.46,4.338,-0.085,-0.1,0.011,TILT_RIGHT
3998,1953,4095,5.334,-7.353,4.293,-0.077,-0.108,-0.029,TILT_RIGHT
4095,1971,3685,5.236,-7.24,4.266,-0.072,-0.107,-0.062,TILT_RIGHT
4095,2169,4095,5.126,-7.058,4.235,-0.074,-0.114,-0.056,TILT_RIGHT
3436,1787,3751,5.102,-6.996,4.173,-0.08,-0.128,-0.009,TILT_RIGHT
4095,2278,3649,5.131,-7.008,4.14,-0.076,-0.125,0.025,TILT_RIGHT
3772,2240,4095,5.181,-7.02,4.128,-0.071,-0.091,0.034,TILT_RIGHT
4095,2037,3312,5.246,-7.096,4.156,-0.055,-0.042,0.01,TILT_RIGHT
4095,2192,4095,5.26,-7.089,4.211,-0.042,-0.015,-0.02,TILT_RIGHT
4003,1919,4048,5.279,-7.104,4.278,-0.038,-0.008,0,TILT_RIGHT
4008,2298,4095,5.349,-7.266,4.274,-0.048,-0.008,0.035,TILT_RIGHT
4016,1573,3489,5.502,-7.403,4.329,-0.054,-0.005,0.047,TILT_RIGHT
3915,2224,4095,5.535,-7.458,4.381,-0.05,-0.022,0.043,TILT_RIGHT
3696,2010,3714,5.468,-7.331,4.405,-0.058,-0.045,0.077,TILT_RIGHT
4010,2039,4095,5.349,-7.247,4.372,-0.076,-0.074,0.218,TILT_RIGHT
4067,2028,3819,5.346,-7.343,4.377,-0.102,-0.091,0.411,TILT_RIGHT
4095,2358,4095,5.265,-7.329,4.408,-0.119,-0.102,0.576,TILT_RIGHT
3623,1803,3639,4.982,-6.778,4.547,-0.142,-0.134,0.859,TILT_RIGHT
4095,2124,3578,5.023,-6.103,5.21,-0.083,-0.295,1.428,TILT_RIGHT
4095,2238,4095,5.655,-6.618,5.653,0.187,-0.639,1.86,TILT_RIGHT
3562,2033,3969,5.93,-7.551,5.394,0.6,-0.924,1.672,TILT_RIGHT
4095,2358,3702,5.476,-7.755,5.006,1.009,-0.992,1.064,TILT_RIGHT
3482,2179,4095,5.155,-7.695,4.86,1.383,-0.93,0.382,TILT_RIGHT
4095,1967,4034,4.374,-7.08,4.827,1.654,-0.829,-0.102,TILT_RIGHT
3551,2102,3730,3.692,-6.723,4.638,1.766,-0.65,-0.213,TILT_RIGHT
4095,2273,4095,3.244,-6.601,4.748,1.708,-0.438,-0.044,TILT_RIGHT
3535,1823,3705,3.146,-6.759,5.219,1.587,-0.227,0.171,TILT_RIGHT
4095,2286,3809,3.163,-6.977,5.708,1.489,-0.031,0.292,TILT_RIGHT
3376,1973,4095,3.371,-7.199,6.443,1.396,0.135,0.292,TILT_RIGHT
4095,2099,3390,3.577,-7.353,6.9,1.31,0.195,0.227,TILT_RIGHT
3882,2185,4095,3.713,-7.432,6.905,1.181,0.227,0.213,TILT_RIGHT
3923,1771,3806,3.953,-7.594,7.101,1.035,0.267,0.225,TILT_RIGHT
4095,1985,4069,4.156,-7.609,7.221,0.936,0.34,0.11,TILT_RIGHT
3311,2070,3175,4.355,-7.458,7.719,0.906,0.353,-0.077,TILT_RIGHT
4095,2201,4095,4.518,-7.405,7.714,0.927,0.274,-0.232,TILT_RIGHT
3271,2033,3079,4.46,-7.027,7.46,0.843,0.192,-0.228,TILT_RIGHT
4095,2312,4095,4.511,-6.752,7.566,0.649,0.146,-0.052,TILT_RIGHT
3794,1837,3478,4.662,-6.807,7.757,0.478,0.073,0.098,TILT_RIGHT
4095,2448,3886,4.678,-6.871,7.815,0.369,-0.044,0.148,TILT_RIGHT
3505,1801,4095,4.527,-6.783,7.891,0.264,-0.169,0.107,TILT_RIGHT
4095,2081,3396,4.269,-6.491,7.767,0.127,-0.316,0.111,TILT_RIGHT
3828,2118,4095,4.065,-6.239,7.499,0,-0.42,0.141,TILT_RIGHT
3889,1948,4095,3.859,-5.976,7.293,-0.108,-0.436,0.147,TILT_RIGHT
4095,2453,4095,3.713,-5.739,7.254,-0.184,-0.359,0.16,TILT_RIGHT
2907,1803,4095,3.735,-5.607,7.151,-0.224,-0.24,0.154,TILT_RIGHT
4095,1963,4095,3.788,-5.476,7.142,-0.25,-0.129,0.119,TILT_RIGHT
4095,2246,3583,3.843,-5.337,7.379,-0.255,-0.051,0.07,TILT_RIGHT
3915,2032,4095,4.032,-5.258,7.75,-0.233,-0.074,0.039,TILT_RIGHT
4095,1805,3433,4.063,-5.157,7.836,-0.221,-0.183,0.055,TILT_RIGHT
4095,2273,4095,4.116,-5.085,7.683,-0.197,-0.254,0.08,TILT_RIGHT
3601,1866,3833,4.113,-5.08,7.506,-0.155,-0.249,0.067,TILT_RIGHT
4095,2231,3676,4.082,-5.114,7.568,-0.11,-0.21,0.037,TILT_RIGHT
3906,2069,4095,4.125,-5.298,7.604,-0.052,-0.18,-0.01,TILT_RIGHT
4017,1898,3302,4.231,-5.636,7.506,0.03,-0.179,-0.11,TILT_RIGHT
4095,2319,4095,4.092,-5.734,7.29,0.112,-0.179,-0.257,TILT_RIGHT
3567,1785,4095,4.07,-5.796,7.041,0.16,-0.172,-0.35,TILT_RIGHT
4095,2128,4095,3.991,-5.643,6.821,0.157,-0.182,-0.362,TILT_RIGHT
3425,2166,3955,3.898,-5.583,6.555,0.134,-0.173,-0.277,TILT_RIGHT
3664,2010,4095,4.044,-5.799,6.397,0.116,-0.153,-0.163,TILT_RIGHT
4095,2038,4095,4.848,-5.229,7.652,-0.127,-0.213,-0.266,TILT_RIGHT
4095,2112,4095,4.606,-5.258,7.558,-0.154,-0.195,-0.341,TILT_RIGHT
4095,2098,4095,4.357,-5.155,7.42,-0.186,-0.149,-0.376,TILT_RIGHT
4023,2089,4095,4.13,-4.987,7.357,-0.232,-0.072,-0.367,TILT_RIGHT
4095,2112,4095,3.996,-4.968,7.494,-0.261,0.026,-0.304,TILT_RIGHT
4095,2103,4095,4.104,-5.212,7.463,-0.262,0.119,-0.275,TILT_RIGHT
4073,2038,4095,4.254,-5.363,7.475,-0.276,0.195,-0.338,TILT_RIGHT
4095,2092,4095,4.187,-5.162,7.489,-0.317,0.257,-0.392,TILT_RIGHT
4095,2097,4095,4.156,-4.903,7.645,-0.368,0.317,-0.347,TILT_RIGHT
4095,2119,4095,4.374,-4.994,7.786,-0.386,0.366,-0.289,TILT_RIGHT
4095,2128,4095,4.623,-5.145,7.968,-0.391,0.377,-0.309,TILT_RIGHT
4095,2097,4095,4.76,-5.164,8.023,-0.406,0.348,-0.365,TILT_RIGHT
4095,2109,4095,4.762,-5.009,8.174,-0.43,0.29,-0.393,TILT_RIGHT
4095,2095,4095,4.724,-4.915,8.284,-0.452,0.228,-0.358,TILT_RIGHT
4095,2099,4095,4.748,-5.045,8.38,-0.457,0.193,-0.326,TILT_RIGHT
4095,2156,4095,4.709,-5.138,8.38,-0.442,0.179,-0.365,TILT_RIGHT
4095,2111,4095,4.492,-5.023,8.389,-0.404,0.168,-0.419,TILT_RIGHT
4095,2102,4095,4.192,-4.762,8.377,-0.356,0.159,-0.403,TILT_RIGHT
4095,2093,4095,3.95,-4.666,8.487,-0.29,0.171,-0.301,TILT_RIGHT
3999,2078,4095,3.824,-4.743,8.751,-0.207,0.167,-0.186,TILT_RIGHT
4095,2096,4095,3.768,-4.968,8.643,-0.112,0.114,-0.098,TILT_RIGHT
4095,2033,4095,3.67,-5.023,8.358,-0.069,0.045,-0.001,TILT_RIGHT
4051,2026,4095,3.452,-4.867,8.025,-0.091,-0.002,0.17,TILT_RIGHT
4018,2026,4095,3.421,-4.685,7.796,-0.125,0.04,0.398,TILT_RIGHT
4055,2101,4095,3.551,-4.666,7.786,-0.138,0.105,0.613,TILT_RIGHT
4095,2110,4095,3.788,-4.875,7.8,-0.097,0.122,0.724,TILT_RIGHT
4095,2112,4070,3.989,-4.946,7.669,-0.018,0.104,0.719,TILT_RIGHT
4095,2091,4095,3.958,-4.865,7.87,0.073,0.08,0.683,TILT_RIGHT
4058,2121,4095,3.821,-4.75,7.901,0.154,0.051,0.726,TILT_RIGHT
4095,2059,4095,3.768,-4.822,7.769,0.197,0.034,0.828,TILT_RIGHT
4095,2075,4095,3.668,-4.956,7.848,0.178,0.017,0.911,TILT_RIGHT
4095,2143,4095,3.505,-5.095,8.229,0.174,-0.039,0.988,TILT_RIGHT
4095,2101,4095,3.572,-5.466,8.267,0.215,-0.086,1.003,TILT_RIGHT
4095,2091,4095,3.56,-5.648,8.143,0.213,-0.115,0.956,TILT_RIGHT
4095,2112,4095,3.565,-5.866,8.056,0.163,-0.135,0.833,TILT_RIGHT
4095,2103,4095,3.536,-6.041,8.231,0.157,-0.18,0.584,TILT_RIGHT
4095,2112,4095,3.306,-5.758,8.248,0.184,-0.232,0.299,TILT_RIGHT
4095,2081,4095,3.026,-5.313,8.195,0.181,-0.273,0.157,TILT_RIGHT
4095,2096,4095,2.945,-5.116,8.181,0.16,-0.281,0.168,TILT_RIGHT
4095,2081,4095,3.033,-5.318,8.112,0.128,-0.269,0.207,TILT_RIGHT
4095,2071,4095,3.163,-5.509,8.337,0.045,-0.284,0.189,TILT_RIGHT
4095,2080,4095,3.077,-5.423,8.823,-0.04,-0.347,0.136,TILT_RIGHT
4095,2099,4095,2.94,-5.169,9.098,-0.06,-0.411,0.136,TILT_RIGHT
4095,2136,4095,2.878,-5.066,9.041,-0.057,-0.449,0.203,TILT_RIGHT
4095,2126,4095,2.907,-5.179,9.041,-0.07,-0.444,0.263,TILT_RIGHT
4095,2074,4095,2.873,-5.303,9.266,-0.072,-0.439,0.26,TILT_RIGHT
4095,2198,4095,2.753,-5.358,8.969,-0.033,-0.468,0.234,TILT_RIGHT
4095,2125,4095,2.789,-5.454,8.502,0.001,-0.447,0.203,TILT_RIGHT
4095,2121,4095,2.859,-5.38,8.337,-0.038,-0.32,0.164,TILT_RIGHT
4095,2160,4095,2.931,-5.198,8.576,-0.111,-0.177,0.171,TILT_RIGHT
4095,2090,4095,3.158,-5.167,8.399,-0.161,-0.108,0.217,TILT_RIGHT
4083,2119,4095,3.503,-5.471,8.088,-0.189,-0.106,0.175,TILT_RIGHT
4095,2139,4095,3.699,-5.626,8.236,-0.22,-0.114,-0.003,TILT_RIGHT
4031,2160,4095,3.598,-5.353,8.377,-0.272,-0.119,-0.208,TILT_RIGHT
4095,2149,4095,3.366,-4.99,8.191,-0.295,-0.178,-0.311,TILT_RIGHT
4095,2136,4095,3.302,-4.925,7.611,-0.259,-0.275,-0.372,TILT_RIGHT
4095,2135,4095,3.235,-4.951,7.096,-0.211,-0.326,-0.48,TILT_RIGHT
4078,2128,4095,3.227,-5.023,6.531,-0.175,-0.291,-0.563,TILT_RIGHT
4095,2112,4095,3.376,-5.217,6.002,-0.21,-0.151,-0.582,TILT_RIGHT
4095,2094,4095,3.668,-5.432,5.945,-0.316,0.003,-0.585,TILT_RIGHT
4095,2064,4093,4.07,-5.672,6.275,-0.37,0.095,-0.606,TILT_RIGHT
4095,2069,4095,4.599,-5.971,6.563,-0.325,0.076,-0.665,TILT_RIGHT
4095,2126,4095,4.98,-6.187,6.61,-0.272,0.019,-0.728,TILT_RIGHT
4095,2081,4095,5.203,-6.29,6.685,-0.271,-0.01,-0.736,TILT_RIGHT
4095,2159,4095,5.195,-6.146,6.78,-0.313,0.001,-0.623,TILT_RIGHT
4095,2098,4095,5.31,-5.971,6.998,-0.394,0.05,-0.382,TILT_RIGHT
4095,2031,4095,5.602,-5.976,7.558,-0.403,0.099,-0.164,TILT_RIGHT
4048,2041,4095,5.78,-5.959,8.119,-0.265,0.059,-0.023,TILT_RIGHT
4032,2087,4095,5.696,-6.009,8.246,-0.04,-0.067,0.043,TILT_RIGHT
4069,2127,4095,5.406,-5.966,7.93,0.149,-0.218,0.144,TILT_RIGHT
4095,2064,4095,5.138,-6.266,7.412,0.247,-0.309,0.212,TILT_RIGHT
4095,2124,4095,4.796,-6.388,6.986,0.266,-0.326,0.222,TILT_RIGHT
4095,2064,4095,4.568,-6.366,6.709,0.233,-0.287,0.193,TILT_RIGHT
4095,2126,4095,4.451,-6.414,6.563,0.163,-0.242,0.137,TILT_RIGHT
4095,2114,4095,4.41,-6.342,6.493,0.062,-0.246,0.061,TILT_RIGHT
4095,2038,4095,2.935,-8.514,4.762,-0.326,-0.369,0.445,TILT_RIGHT
4095,2015,4095,2.722,-8.624,4.317,-0.324,-0.508,0.545,TILT_RIGHT
4095,2085,4095,2.763,-8.689,4.049,-0.274,-0.584,0.608,TILT_RIGHT
4095,2018,4095,2.923,-8.691,4.075,-0.158,-0.668,0.615,TILT_RIGHT
4095,2074,4095,2.976,-8.715,4.015,0.014,-0.743,0.566,TILT_RIGHT
4095,2106,4095,3.079,-8.832,3.345,0.018,-0.739,0.506,TILT_RIGHT
4095,2059,4095,3.072,-8.847,2.938,-0.121,-0.657,0.444,TILT_RIGHT
4095,2068,4095,2.981,-8.643,3.098,-0.199,-0.553,0.448,TILT_RIGHT
4095,2083,4095,3.096,-8.305,3.112,-0.216,-0.441,0.541,TILT_RIGHT
4095,2128,4095,3.457,-8.425,3.316,-0.16,-0.341,0.531,TILT_RIGHT
4095,2080,4095,3.666,-8.361,3.491,-0.098,-0.337,0.377,TILT_RIGHT
4095,2096,4095,3.577,-8.035,3.539,-0.068,-0.386,0.26,TILT_RIGHT
4095,2135,4095,3.383,-7.63,3.517,-0.051,-0.406,0.293,TILT_RIGHT
4095,2077,4095,3.481,-7.63,3.634,0.018,-0.413,0.376,TILT_RIGHT
4080,2045,4095,3.517,-8.064,4.125,0.155,-0.468,0.291,TILT_RIGHT
4095,2039,4095,3.244,-7.999,4.087,0.25,-0.596,0.071,TILT_RIGHT
3941,2067,4095,2.727,-7.752,3.802,0.248,-0.675,0.015,TILT_RIGHT
4062,2025,4095,2.397,-7.786,3.728,0.201,-0.626,0.111,TILT_RIGHT
4095,2042,4095,2.782,-8.021,3.869,0.168,-0.512,0.213,TILT_RIGHT
4095,2033,4095,3.163,-8.322,3.852,0.177,-0.407,0.19,TILT_RIGHT
4095,2019,4095,3.244,-8.258,3.812,0.162,-0.351,0.143,TILT_RIGHT
4095,2064,4095,3.338,-8.155,3.891,0.142,-0.359,0.154,TILT_RIGHT
4095,2038,4095,3.381,-8.152,4.099,0.191,-0.387,0.173,TILT_RIGHT
4083,2066,4095,3.61,-8.291,4.365,0.297,-0.426,0.168,TILT_RIGHT
4095,2034,4095,3.484,-8.262,4.511,0.432,-0.461,0.167,TILT_RIGHT
4053,2078,4095,3.481,-8.238,4.566,0.654,-0.508,0.18,TILT_RIGHT
4048,2055,4095,3.474,-8.291,4.666,0.983,-0.607,0.147,TILT_RIGHT
4095,2068,4095,3.318,-8.31,4.992,1.387,-0.702,0.02,TILT_RIGHT
4095,2065,4095,3.369,-8.255,5.329,1.864,-0.747,-0.176,TILT_RIGHT
4095,2007,4095,3.498,-8.231,5.514,2.443,-0.602,-0.498,TILT_RIGHT
4095,2023,4095,3.833,-8.325,5.677,2.896,-0.351,-0.964,TILT_RIGHT
4095,2047,4095,3.579,-7.915,5.61,2.846,-0.277,-1.243,TILT_RIGHT
4067,2043,4095,3.055,-6.905,5.136,2.166,-0.234,-0.763,TILT_RIGHT
4095,2099,4095,2.693,-6.515,5.763,1.31,-0.14,0.187,TILT_RIGHT
4095,2098,4095,3.46,-7.343,7.058,0.922,-0.023,0.889,TILT_RIGHT
4095,2041,4095,3.967,-8.246,7.91,0.956,-0.063,0.926,TILT_RIGHT
4095,2006,4095,4.132,-8.49,7.846,1.077,-0.285,0.601,TILT_RIGHT
4094,2010,4095,3.881,-7.968,7.633,1.137,-0.477,0.236,TILT_RIGHT
4095,2073,4095,3.306,-7.233,6.881,1.023,-0.559,0.095,TILT_RIGHT
4095,2081,4095,2.813,-6.383,6.342,0.654,-0.525,0.218,TILT_RIGHT
4095,2064,4095,2.729,-6.366,6.515,0.359,-0.319,0.454,TILT_RIGHT
4089,2085,4095,3.11,-6.725,6.768,0.235,-0.024,0.589,TILT_RIGHT
4087,2093,4095,3.548,-7.19,7.089,0.163,0.196,0.508,TILT_RIGHT
4019,2127,4095,3.967,-7.226,7.511,0.052,0.114,0.295,TILT_RIGHT
4070,2071,4095,3.728,-6.867,7.654,-0.029,-0.073,0.145,TILT_RIGHT
4095,2123,4095,3.541,-6.692,7.448,-0.133,-0.137,0.117,TILT_RIGHT
4095,2055,4095,3.496,-6.634,7.336,-0.264,-0.115,0.135,TILT_RIGHT
4095,2018,4095,3.323,-6.512,7.377,-0.348,-0.076,0.115,TILT_RIGHT
4095,2079,4095,3.227,-6.376,7.429,-0.345,-0.057,0.085,TILT_RIGHT
4032,2208,4095,3.263,-6.445,7.353,-0.262,-0.045,-0.022,TILT_RIGHT
4095,2182,4095,3.328,-6.364,7.24,-0.173,-0.079,-0.156,TILT_RIGHT
4095,2142,4095,3.189,-6.17,6.989,-0.152,-0.113,-0.202,TILT_RIGHT
4095,2262,4095,3.062,-5.966,6.941,-0.191,-0.099,-0.114,TILT_RIGHT
3951,2275,4095,3.16,-6.053,7.01,-0.202,-0.054,0.001,TILT_RIGHT
4095,2275,4095,3.443,-6.218,7.08,-0.149,-0.013,0.011,TILT_RIGHT
3987,2265,4095,3.613,-6.369,7.065,-0.068,0.011,-0.098,TILT_RIGHT
4095,2256,4095,3.531,-6.314,7.08,0.007,-0.001,-0.207,TILT_RIGHT
4048,2195,4095,3.455,-6.16,7.051,0.034,-0.021,-0.21,TILT_RIGHT
4006,2224,4095,3.455,-6.17,7.032,0.042,-0.021,-0.142,TILT_RIGHT
3985,2234,4095,3.469,-6.242,6.986,0.035,-0.026,-0.078,TILT_RIGHT
4055,2191,4095,3.464,-6.311,7.144,0.035,-0.04,-0.05,TILT_RIGHT
4039,2252,4095,3.531,-6.354,7.195,0.064,-0.035,-0.061,TILT_RIGHT
3967,2282,4095,3.613,-6.412,7.202,0.095,-0.042,-0.094,TILT_RIGHT
4095,2289,4095,3.668,-6.421,7.125,0.086,-0.062,-0.124,TILT_RIGHT
4058,2187,4095,3.644,-6.337,7.18,0.043,-0.077,-0.113,TILT_RIGHT
4093,2255,4095,3.594,-6.323,7.25,0.014,-0.07,-0.089,TILT_RIGHT
4095,2255,4095,3.67,-6.416,7.314,0.01,-0.062,-0.099,TILT_RIGHT
4095,2261,4007,3.697,-6.45,7.314,0.025,-0.075,-0.155,TILT_RIGHT
4095,2250,4095,3.632,-6.302,7.293,0.006,-0.096,-0.18,TILT_RIGHT
4095,2273,4095,3.493,-6.201,7.345,-0.024,-0.106,-0.146,TILT_RIGHT
4095,2291,4095,3.527,-6.175,7.302,-0.047,-0.099,-0.085,TILT_RIGHT
4080,2334,4095,3.603,-6.223,7.314,-0.058,-0.079,-0.067,TILT_RIGHT
4095,2314,4095,3.591,-6.17,7.412,-0.05,-0.064,-0.096,TILT_RIGHT
4074,2290,4095,3.555,-6.139,7.491,-0.01,-0.043,-0.143,TILT_RIGHT
4095,2279,4095,3.644,-6.038,7.561,0.034,-0.056,-0.19,TILT_RIGHT
4095,1791,3399,3.479,-4.98,8.571,-0.247,0.064,-0.184,TILT_RIGHT
4095,2172,3895,3.565,-5.16,8.622,-0.261,0.066,-0.164,TILT_RIGHT
4095,2075,4095,3.627,-5.219,8.538,-0.285,0.049,-0.169,TILT_RIGHT
4075,1904,3696,3.596,-5.193,8.43,-0.312,0.019,-0.169,TILT_RIGHT
4095,2205,4095,3.517,-5.066,8.358,-0.334,0.013,-0.146,TILT_RIGHT
3666,1799,4095,3.455,-4.978,8.25,-0.353,0.03,-0.091,TILT_RIGHT
4095,2213,3885,3.476,-4.93,8.169,-0.364,0.048,-0.031,TILT_RIGHT
3637,2000,4095,3.529,-4.93,8.1,-0.336,0.069,-0.005,TILT_RIGHT
3978,1870,3367,3.553,-4.846,8.164,-0.297,0.085,-0.012,TILT_RIGHT
4047,2162,4095,3.61,-4.767,8.21,-0.25,0.098,-0.024,TILT_RIGHT
3664,1976,3950,3.666,-4.673,8.236,-0.199,0.112,-0.06,TILT_RIGHT
4095,2263,4017,3.668,-4.525,8.332,-0.165,0.113,-0.088,TILT_RIGHT
4095,1895,3883,3.577,-4.353,8.478,-0.148,0.087,-0.073,TILT_RIGHT
4083,2058,4095,3.524,-4.259,8.641,-0.145,0.025,-0.01,TILT_RIGHT
4095,2064,3570,3.472,-4.324,8.808,-0.126,-0.054,0.039,TILT_RIGHT
4095,2304,4095,3.479,-4.429,8.794,-0.079,-0.131,0.032,TILT_RIGHT
4083,1951,4052,3.419,-4.463,8.633,-0.031,-0.196,-0.025,TILT_RIGHT
4095,2371,3633,3.275,-4.448,8.581,-0.005,-0.224,-0.07,TILT_RIGHT
3883,2145,4095,3.201,-4.547,8.48,-0.003,-0.212,-0.098,TILT_RIGHT
3939,1956,3807,3.194,-4.618,8.48,-0.028,-0.179,-0.126,TILT_RIGHT
3856,2272,4095,3.194,-4.659,8.485,-0.065,-0.146,-0.161,TILT_RIGHT
